,record_ID,units_sold
80,212751,63.9843532933797
81,212752,63.9843532933797
82,212754,65.14563140727408
83,212755,66.08496971683806
84,212756,66.4953455047373
85,212757,97.64918014178046
86,212758,68.20188527058545
87,212759,68.20188527058545
88,212760,68.43868386452061
89,212761,101.91314465587725
90,212763,58.59134802798535
91,212764,64.42368463709425
92,212765,97.70930266731128
93,212767,68.43360278848071
94,212768,68.43360278848071
95,212769,68.45501758825432
96,212772,98.75595767001255
97,212773,64.69171656326697
98,212774,68.13931286673605
99,212775,95.68663781733652
100,212776,63.9843532933797
101,212777,63.9843532933797
102,212778,65.14563140727408
103,212779,66.08496971683806
104,212782,97.64918014178046
105,212783,97.64918014178046
106,212787,64.42368463709425
107,212788,64.42368463709425
108,212789,64.42368463709425
109,212790,64.34320642437156
110,212792,68.43360278848071
111,212793,68.43360278848071
112,212794,68.45501758825432
113,212796,64.69171656326697
114,212797,68.13931286673605
115,212798,94.60588247235172
116,212799,63.9843532933797
117,212800,63.9843532933797
118,212802,65.14563140727408
119,212803,66.08496971683806
120,212805,97.64918014178046
121,212806,97.64918014178046
122,212807,97.64918014178046
123,212809,69.18539585978657
124,212812,62.53197136264745
125,212816,68.43360278848071
126,212817,68.43360278848071
127,212818,68.45501758825432
128,212819,66.0877445795218
129,212820,66.0877445795218
130,212821,102.02476548160143
131,212822,65.43431390101455
132,212823,66.0877445795218
133,212824,94.59482141641341
134,212825,65.36260400588135
135,212826,65.36260400588135
136,212828,65.14563140727408
137,212829,64.69171656326697
138,212830,64.69171656326697
139,212831,68.43868386452061
140,212832,68.43868386452061
141,212833,67.63737038978162
142,212834,64.2226511643259
143,212835,62.12826269732749
144,212837,68.43360278848071
145,212838,68.43360278848071
146,212839,68.45501758825432
147,212840,102.02476548160143
148,212843,65.43431390101455
149,212844,66.0877445795218
150,212845,94.60588247235172
151,212846,64.99119838375644
152,212849,63.0952950643526
153,212850,64.69171656326697
154,212853,96.84444873957396
155,212856,62.12826269732749
156,212857,64.2226511643259
157,212860,68.43360278848071
158,212861,68.43360278848071
159,212862,68.45501758825432
160,212863,66.0877445795218
161,212866,65.43431390101455
162,212867,66.0877445795218
163,212868,95.17959920379909
164,212869,65.36260400588135
165,212870,64.99119838375644
166,212872,65.14563140727408
167,212873,64.69171656326697
168,212874,64.69171656326697
169,212875,97.98674301393477
170,212876,97.98674301393477
171,212877,68.43868386452061
172,212879,68.40086923410493
173,212880,94.59482141641341
174,212881,66.08496971683806
175,212884,68.43360278848071
176,212885,68.43360278848071
177,212886,68.45501758825432
178,212888,66.0877445795218
179,212889,64.69171656326697
180,212890,68.13931286673605
181,212891,94.60588247235172
182,212892,65.14563140727408
183,212893,66.4953455047373
184,212896,97.98674301393477
185,212899,62.665461446996346
186,212900,68.43360278848071
187,212901,68.43360278848071
188,212902,68.45501758825432
189,212903,66.76484180469504
190,212905,64.69171656326697
191,212906,68.13931286673605
192,212907,66.4953455047373
193,212910,65.14563140727408
194,212911,66.4953455047373
195,212914,68.43868386452061
196,212915,62.665461446996346
197,212916,64.42368463709425
198,212917,64.42368463709425
199,212919,68.43360278848071
200,212920,68.43360278848071
201,212921,68.45501758825432
202,212924,64.69171656326697
203,212925,68.13931286673605
204,212926,95.68663781733652
205,212927,63.9843532933797
206,212929,65.14563140727408
207,212930,94.60588247235172
208,212931,66.4953455047373
209,212932,97.98674301393477
210,212933,97.64918014178046
211,212934,68.20188527058545
212,212935,69.18539585978657
213,212936,64.42368463709425
214,212937,64.42368463709425
215,212938,64.42368463709425
216,212940,68.43360278848071
217,212941,68.43360278848071
218,212942,68.45501758825432
219,212946,64.69171656326697
220,212947,68.13931286673605
221,212948,94.60588247235172
222,212949,65.14563140727408
223,212950,66.08496971683806
224,212951,66.4953455047373
225,212952,97.64918014178046
226,212954,68.20188527058545
227,212955,64.2226511643259
228,212956,62.12826269732749
229,212959,68.43360278848071
230,212960,68.45501758825432
231,212964,65.43431390101455
232,212965,66.0877445795218
233,212966,94.60588247235172
234,212967,65.36260400588135
235,212968,65.36260400588135
236,212969,65.14563140727408
237,212970,64.69171656326697
238,212971,64.69171656326697
239,212973,97.98674301393477
240,212974,68.43868386452061
241,212977,64.2226511643259
242,212978,62.12826269732749
243,212979,62.12826269732749
244,212981,68.43360278848071
245,212982,68.43360278848071
246,212983,68.45501758825432
247,212984,102.02476548160143
248,212985,102.02476548160143
249,212986,102.02476548160143
250,212987,64.69171656326697
251,212988,68.13931286673605
252,212989,94.60588247235172
253,212990,65.36260400588135
254,212991,64.99119838375644
255,212993,65.14563140727408
256,212994,66.4953455047373
257,212995,66.4953455047373
258,212996,68.20188527058545
259,212997,97.98674301393477
260,212998,68.43868386452061
261,212999,68.43868386452061
262,213001,62.53197136264745
263,213002,62.53197136264745
264,213006,68.43360278848071
265,213007,68.45501758825432
266,213011,65.43431390101455
267,213012,66.0877445795218
268,213013,95.17959920379909
269,213016,64.69171656326697
270,213017,64.69171656326697
271,213020,97.98674301393477
272,213021,97.70930266731128
273,213022,97.70930266731128
274,213023,97.70930266731128
275,213025,68.43360278848071
276,213026,68.43360278848071
277,213027,68.45501758825432
278,213031,64.69171656326697
279,213032,68.13931286673605
280,213033,94.60588247235172
281,213034,63.9843532933797
282,213035,63.9843532933797
283,213036,65.14563140727408
284,213037,66.08496971683806
285,213038,66.4953455047373
286,213039,97.64918014178046
287,213040,97.64918014178046
288,213041,68.20188527058545
289,213043,69.18539585978657
290,213048,95.05654799611293
291,213049,95.05654799611293
292,213050,64.42368463709425
293,213053,68.43360278848071
294,213054,68.43360278848071
295,213055,68.45501758825432
296,213056,94.40170804143489
297,213059,64.69171656326697
298,213060,68.13931286673605
299,213061,64.69171656326697
300,213064,64.48471311556939
301,213065,66.08496971683806
302,213066,66.4953455047373
303,213068,97.64918014178046
304,213069,97.64918014178046
305,213070,94.59482141641341
306,213072,62.12826269732749
307,213073,62.53197136264745
308,213074,62.53197136264745
309,213076,68.43360278848071
310,213077,68.43360278848071
311,213078,68.45501758825432
312,213079,66.0877445795218
313,213080,66.0877445795218
314,213081,66.0877445795218
315,213082,65.43431390101455
316,213083,66.0877445795218
317,213084,94.59482141641341
318,213085,63.9843532933797
319,213086,64.99119838375644
320,213087,65.14563140727408
321,213088,64.69171656326697
322,213089,64.69171656326697
323,213090,97.98674301393477
324,213091,97.98674301393477
325,213092,97.98674301393477
326,213093,68.43868386452061
327,213094,68.40086923410493
328,213096,66.08496971683806
329,213097,67.16621040098825
330,213098,62.12826269732749
331,213100,68.43360278848071
332,213101,68.43360278848071
333,213102,68.45501758825432
334,213103,66.0877445795218
335,213105,102.02476548160143
336,213106,65.43431390101455
337,213107,66.0877445795218
338,213108,94.59482141641341
339,213109,65.14563140727408
340,213110,64.69171656326697
341,213111,64.69171656326697
342,213113,97.98674301393477
343,213114,97.98674301393477
344,213115,62.665461446996346
345,213123,66.08496971683806
346,213127,62.665461446996346
347,213128,64.42368463709425
348,213129,64.42368463709425
349,213131,68.43360278848071
350,213132,68.43360278848071
351,213133,68.45501758825432
352,213135,64.69171656326697
353,213136,68.13931286673605
354,213137,94.60588247235172
355,213138,63.9843532933797
356,213140,65.14563140727408
357,213141,66.08496971683806
358,213142,66.4953455047373
359,213145,97.64918014178046
360,213147,69.18539585978657
361,213148,93.95258779073396
362,213149,62.53197136264745
363,213150,68.43360278848071
364,213151,68.43360278848071
365,213152,68.45501758825432
366,213153,66.0877445795218
367,213154,65.43431390101455
368,213155,66.0877445795218
369,213156,94.60588247235172
370,213157,63.9843532933797
371,213158,63.9843532933797
372,213159,65.14563140727408
373,213160,64.69171656326697
374,213161,64.69171656326697
375,213162,68.20188527058545
376,213163,97.64918014178046
377,213164,68.20188527058545
378,213167,66.08496971683806
379,213168,66.08496971683806
380,213169,95.05654799611293
381,213170,97.70930266731128
382,213171,97.70930266731128
383,213174,68.43360278848071
384,213175,68.43360278848071
385,213176,68.45501758825432
386,213179,66.35643775809797
387,213180,64.69171656326697
388,213181,68.13931286673605
389,213182,64.69171656326697
390,213183,63.9843532933797
391,213187,65.14563140727408
392,213188,66.08496971683806
393,213189,66.08496971683806
394,213191,68.20188527058545
395,213192,68.20188527058545
396,213194,69.18539585978657
397,213195,69.10639515298631
398,213197,62.53197136264745
399,213199,68.43360278848071
400,213200,68.43360278848071
401,213202,102.02476548160143
402,213204,65.43431390101455
403,213205,66.0877445795218
404,213206,94.60588247235172
405,213207,65.14563140727408
406,213208,64.69171656326697
407,213209,64.69171656326697
408,213215,64.42368463709425
409,213216,64.42368463709425
410,213217,64.42368463709425
411,213219,68.43360278848071
412,213220,68.43360278848071
413,213221,68.45501758825432
414,213225,64.69171656326697
415,213226,68.13931286673605
416,213227,94.60588247235172
417,213230,64.48471311556939
418,213231,66.08496971683806
419,213233,97.64918014178046
420,213235,97.64918014178046
421,213236,69.18539585978657
422,213238,64.42368463709425
423,213239,64.42368463709425
424,213240,64.42368463709425
425,213241,68.43360278848071
426,213242,68.43360278848071
427,213243,68.45501758825432
428,213245,64.69171656326697
429,213246,68.13931286673605
430,213247,94.60588247235172
431,213248,63.9843532933797
432,213249,63.9843532933797
433,213250,65.14563140727408
434,213251,66.08496971683806
435,213252,66.4953455047373
436,213254,97.64918014178046
437,213255,97.64918014178046
438,213256,68.43868386452061
439,213257,69.18539585978657
440,213260,68.43360278848071
441,213265,65.43431390101455
442,213268,65.14563140727408
443,213269,64.69171656326697
444,213270,64.69171656326697
445,213273,97.98674301393477
446,213275,62.12826269732749
447,213276,62.12826269732749
448,213278,62.3512141542101
449,213279,68.43360278848071
450,213280,68.43360278848071
451,213281,68.45501758825432
452,213282,66.0877445795218
453,213283,102.02476548160143
454,213285,64.69171656326697
455,213286,68.13931286673605
456,213287,94.59482141641341
457,213288,65.36260400588135
458,213289,63.9843532933797
459,213292,65.14563140727408
460,213293,66.4953455047373
461,213294,66.4953455047373
462,213296,97.98674301393477
463,213297,97.98674301393477
464,213301,62.53197136264745
465,213303,65.86015507314022
466,213304,68.43360278848071
467,213305,68.43360278848071
468,213306,68.45501758825432
469,213308,102.02476548160143
470,213309,102.02476548160143
471,213310,64.69171656326697
472,213311,68.13931286673605
473,213312,94.60588247235172
474,213314,65.36260400588135
475,213315,65.14563140727408
476,213316,66.4953455047373
477,213317,66.4953455047373
478,213320,95.05654799611293
479,213321,97.70930266731128
480,213322,64.42368463709425
481,213325,68.43360278848071
482,213326,68.43360278848071
483,213327,68.45501758825432
484,213330,94.40170804143489
485,213331,64.69171656326697
486,213332,68.13931286673605
487,213333,64.69171656326697
488,213334,63.9843532933797
489,213335,63.9843532933797
490,213336,64.48471311556939
491,213337,66.08496971683806
492,213338,66.4953455047373
493,213340,97.64918014178046
494,213341,97.64918014178046
495,213343,69.18539585978657
496,213346,66.67183570679269
497,213347,62.53197136264745
498,213348,62.53197136264745
499,213351,68.43360278848071
500,213352,68.43360278848071
501,213353,68.45501758825432
502,213354,66.0877445795218
503,213355,102.02476548160143
504,213356,102.02476548160143
505,213357,64.69171656326697
506,213358,66.0877445795218
507,213359,94.60588247235172
508,213360,64.99119838375644
509,213361,65.36260400588135
510,213363,64.69171656326697
511,213364,64.69171656326697
512,213365,97.98674301393477
513,213366,97.98674301393477
514,213367,97.98674301393477
515,213369,93.95258779073396
516,213370,93.34921941315186
517,213371,62.53197136264745
518,213372,68.43360278848071
519,213373,68.43360278848071
520,213374,68.45501758825432
521,213375,66.0877445795218
522,213376,66.0877445795218
523,213377,66.0877445795218
524,213378,65.43431390101455
525,213379,66.0877445795218
526,213380,94.59482141641341
527,213381,65.36260400588135
528,213382,65.36260400588135
529,213383,65.14563140727408
530,213384,64.69171656326697
531,213385,64.69171656326697
532,213387,68.43868386452061
533,213388,97.98674301393477
534,213390,68.40086923410493
535,213391,62.12826269732749
536,213392,62.53197136264745
537,213394,68.43360278848071
538,213395,68.43360278848071
539,213396,68.45501758825432
540,213399,64.69171656326697
541,213400,68.13931286673605
542,213401,94.60588247235172
543,213403,65.14563140727408
544,213404,66.4953455047373
545,213408,97.98674301393477
546,213409,68.40086923410493
547,213410,66.08496971683806
548,213411,66.08496971683806
549,213412,62.12826269732749
550,213413,62.53197136264745
551,213414,62.12826269732749
552,213415,68.43360278848071
553,213416,68.43360278848071
554,213417,68.45501758825432
555,213418,102.02476548160143
556,213419,66.0877445795218
557,213420,66.0877445795218
558,213421,64.69171656326697
559,213422,68.13931286673605
560,213423,94.60588247235172
561,213425,63.9843532933797
562,213426,65.14563140727408
563,213427,66.4953455047373
564,213428,66.4953455047373
565,213431,97.98674301393477
566,213432,68.40086923410493
567,213434,66.08496971683806
568,213435,64.42368463709425
569,213436,95.05654799611293
570,213437,64.42368463709425
571,213439,68.43360278848071
572,213440,68.43360278848071
573,213441,68.45501758825432
574,213444,94.40170804143489
575,213445,64.69171656326697
576,213446,68.13931286673605
577,213447,94.60588247235172
578,213448,65.14563140727408
579,213449,64.69171656326697
580,213454,64.42368463709425
581,213455,62.665461446996346
582,213456,68.43360278848071
583,213457,68.43360278848071
584,213458,68.45501758825432
585,213461,64.69171656326697
586,213462,68.13931286673605
587,213463,94.60588247235172
588,213466,65.14563140727408
589,213467,66.08496971683806
590,213471,69.18539585978657
591,213472,62.665461446996346
592,213473,64.42368463709425
593,213474,64.42368463709425
594,213476,68.43360278848071
595,213477,68.43360278848071
596,213478,68.45501758825432
597,213479,64.69171656326697
598,213480,68.13931286673605
599,213481,94.60588247235172
600,213484,65.14563140727408
601,213485,66.08496971683806
602,213486,66.4953455047373
603,213488,97.64918014178046
604,213489,97.64918014178046
605,213490,69.18539585978657
606,213491,94.59482141641341
607,213494,62.53197136264745
608,213495,62.53197136264745
609,213496,68.43360278848071
610,213497,68.43360278848071
611,213502,65.43431390101455
612,213503,66.0877445795218
613,213505,65.14563140727408
614,213506,64.69171656326697
615,213507,64.69171656326697
616,213510,62.53197136264745
617,213511,62.12826269732749
618,213512,68.43360278848071
619,213514,68.45501758825432
620,213516,65.43431390101455
621,213517,66.0877445795218
622,213518,94.59482141641341
623,213519,65.36260400588135
624,213520,65.36260400588135
625,213521,65.14563140727408
626,213522,64.69171656326697
627,213523,64.69171656326697
628,213526,97.98674301393477
629,213528,66.08496971683806
630,213530,93.95258779073396
631,213531,95.9153537879828
632,213532,95.9153537879828
633,213533,62.665461446996346
634,213535,68.43360278848071
635,213536,68.43360278848071
636,213537,68.45501758825432
637,213538,102.02476548160143
638,213540,102.02476548160143
639,213541,65.43431390101455
640,213542,66.0877445795218
641,213543,94.60588247235172
642,213545,65.36260400588135
643,213546,65.14563140727408
644,213547,64.69171656326697
645,213548,64.69171656326697
646,213550,97.98674301393477
647,213551,68.43868386452061
648,213554,65.86015507314022
649,213559,68.43360278848071
650,213560,68.45501758825432
651,213561,102.02476548160143
652,213562,102.02476548160143
653,213563,102.02476548160143
654,213564,64.69171656326697
655,213565,68.13931286673605
656,213566,94.60588247235172
657,213567,103.43319682497959
658,213568,66.08496971683806
659,213572,97.98674301393477
660,213573,62.53197136264745
661,213574,62.53197136264745
662,213575,60.943029151209046
663,213576,68.43360278848071
664,213577,68.43360278848071
665,213578,68.45501758825432
666,213579,102.02476548160143
667,213580,102.02476548160143
668,213581,65.43431390101455
669,213582,66.0877445795218
670,213583,95.17959920379909
671,213584,65.36260400588135
672,213587,64.69171656326697
673,213588,64.69171656326697
674,213591,97.98674301393477
675,213593,62.12826269732749
676,213594,62.12826269732749
677,213597,68.43360278848071
678,213598,68.43360278848071
679,213599,68.45501758825432
680,213600,103.06456467695267
681,213601,66.0877445795218
682,213602,102.02476548160143
683,213603,64.69171656326697
684,213604,68.13931286673605
685,213605,94.60588247235172
686,213606,63.9843532933797
687,213607,65.36260400588135
688,213608,65.14563140727408
689,213609,66.4953455047373
690,213610,66.4953455047373
691,213612,97.98674301393477
692,213613,68.43868386452061
693,213614,100.76278992572146
694,213615,97.70930266731128
695,213616,97.70930266731128
696,213617,62.665461446996346
697,213619,68.43360278848071
698,213620,68.43360278848071
699,213621,68.45501758825432
700,213624,66.35643775809797
701,213625,64.69171656326697
702,213626,68.13931286673605
703,213627,94.60588247235172
704,213630,65.14563140727408
705,213631,66.08496971683806
706,213635,97.64918014178046
707,213639,62.53197136264745
708,213640,62.53197136264745
709,213641,60.943029151209046
710,213643,68.43360278848071
711,213644,68.43360278848071
712,213645,68.45501758825432
713,213648,64.69171656326697
714,213649,68.13931286673605
715,213650,94.59482141641341
716,213651,65.36260400588135
717,213652,64.99119838375644
718,213653,65.14563140727408
719,213654,66.4953455047373
720,213658,97.98674301393477
721,213660,60.943029151209046
722,213661,65.86015507314022
723,213663,64.42368463709425
724,213664,68.43360278848071
725,213665,68.43360278848071
726,213666,68.45501758825432
727,213669,64.69171656326697
728,213670,68.13931286673605
729,213671,95.17959920379909
730,213673,65.14563140727408
731,213674,66.4953455047373
732,213675,66.4953455047373
733,213678,97.98674301393477
734,213681,62.53197136264745
735,213682,64.2226511643259
736,213683,67.16621040098825
737,213685,68.43360278848071
738,213686,68.43360278848071
739,213687,68.45501758825432
740,213688,102.02476548160143
741,213689,102.02476548160143
742,213690,102.02476548160143
743,213691,64.69171656326697
744,213692,68.13931286673605
745,213693,94.05981447007755
746,213694,65.36260400588135
747,213696,65.14563140727408
748,213697,66.4953455047373
749,213698,66.4953455047373
750,213699,97.98674301393477
751,213700,97.98674301393477
752,213701,97.98674301393477
753,213703,64.42368463709425
754,213704,64.42368463709425
755,213707,68.43360278848071
756,213708,68.43360278848071
757,213709,68.45501758825432
758,213711,64.69171656326697
759,213712,68.13931286673605
760,213713,94.60588247235172
761,213716,65.14563140727408
762,213720,97.64918014178046
763,213723,97.70930266731128
764,213724,97.70930266731128
765,213725,62.665461446996346
766,213727,68.43360278848071
767,213728,68.43360278848071
768,213729,68.45501758825432
769,213733,64.69171656326697
770,213734,68.13931286673605
771,213735,94.60588247235172
772,213736,65.14563140727408
773,213737,66.08496971683806
774,213738,66.4953455047373
775,213741,68.20188527058545
776,213743,64.42368463709425
777,213744,64.42368463709425
778,213745,64.42368463709425
779,213748,68.43360278848071
780,213749,68.43360278848071
781,213750,68.45501758825432
782,213752,64.69171656326697
783,213753,68.13931286673605
784,213754,94.60588247235172
785,213755,93.57640580186514
786,213756,93.57640580186514
787,213758,65.14563140727408
788,213759,66.08496971683806
789,213760,66.08496971683806
790,213761,97.64918014178046
791,213762,97.64918014178046
792,213763,97.64918014178046
793,213764,68.43868386452061
794,213765,69.18539585978657
795,213768,95.05654799611293
796,213769,97.70930266731128
797,213770,97.70930266731128
798,213771,64.34320642437156
799,213773,68.43360278848071
800,213774,68.43360278848071
801,213775,68.45501758825432
802,213779,64.69171656326697
803,213780,68.13931286673605
804,213781,94.60588247235172
805,213782,63.9843532933797
806,213783,63.9843532933797
807,213785,65.14563140727408
808,213786,66.08496971683806
809,213787,66.4953455047373
810,213788,97.64918014178046
811,213789,97.64918014178046
812,213790,97.64918014178046
813,213792,69.18539585978657
814,213796,62.53197136264745
815,213797,62.53197136264745
816,213798,62.53197136264745
817,213799,64.42368463709425
818,213800,68.43360278848071
819,213801,68.43360278848071
820,213802,68.45501758825432
821,213805,65.43431390101455
822,213806,66.0877445795218
823,213807,94.60588247235172
824,213808,65.36260400588135
825,213809,65.14563140727408
826,213811,64.69171656326697
827,213814,97.98674301393477
828,213816,60.943029151209046
829,213817,62.12826269732749
830,213819,68.43360278848071
831,213820,68.43360278848071
832,213821,68.45501758825432
833,213824,65.43431390101455
834,213825,66.0877445795218
835,213826,94.59482141641341
836,213829,65.14563140727408
837,213830,64.69171656326697
838,213831,64.69171656326697
839,213833,97.98674301393477
840,213834,68.43868386452061
841,213835,64.42368463709425
842,213838,68.43360278848071
843,213840,64.69171656326697
844,213842,65.70952129545446
845,213844,66.08496971683806
846,213848,64.42368463709425
847,213849,62.665461446996346
848,213850,62.665461446996346
849,213851,68.43360278848071
850,213852,68.43360278848071
851,213853,68.45501758825432
852,213857,64.69171656326697
853,213858,68.13931286673605
854,213859,94.60588247235172
855,213860,63.9843532933797
856,213861,63.9843532933797
857,213862,65.14563140727408
858,213863,66.08496971683806
859,213865,97.64918014178046
860,213866,97.64918014178046
861,213867,97.64918014178046
862,213870,64.42368463709425
863,213871,64.42368463709425
864,213874,68.43360278848071
865,213875,68.43360278848071
866,213878,64.69171656326697
867,213879,68.13931286673605
868,213880,94.60588247235172
869,213883,64.48471311556939
870,213884,66.08496971683806
871,213885,66.4953455047373
872,213888,97.64918014178046
873,213891,64.42368463709425
874,213892,64.42368463709425
875,213893,62.665461446996346
876,213895,68.43360278848071
877,213896,68.43360278848071
878,213897,68.45501758825432
879,213900,64.69171656326697
880,213901,68.13931286673605
881,213902,94.60588247235172
882,213903,93.57640580186514
883,213905,65.14563140727408
884,213906,66.08496971683806
885,213907,66.4953455047373
886,213909,97.64918014178046
887,213910,97.64918014178046
888,213912,69.18539585978657
889,213913,65.86015507314022
890,213918,68.43360278848071
891,213919,68.45501758825432
892,213922,102.02476548160143
893,213923,65.43431390101455
894,213924,66.0877445795218
895,213925,94.59482141641341
896,213926,64.99119838375644
897,213928,65.14563140727408
898,213930,64.69171656326697
899,213932,97.64918014178046
900,213935,62.12826269732749
901,213936,67.16621040098825
902,213939,68.43360278848071
903,213940,68.45501758825432
904,213942,64.69171656326697
905,213943,68.13931286673605
906,213944,94.60588247235172
907,213945,64.99119838375644
908,213946,63.9843532933797
909,213947,65.14563140727408
910,213948,65.82094105050598
911,213949,66.4953455047373
912,213951,97.98674301393477
913,213952,97.98674301393477
914,213954,100.76278992572146
915,213955,62.53197136264745
916,213956,62.53197136264745
917,213960,68.43360278848071
918,213961,68.43360278848071
919,213962,68.45501758825432
920,213963,102.02476548160143
921,213964,102.02476548160143
922,213965,102.02476548160143
923,213966,65.43431390101455
924,213967,68.13931286673605
925,213968,94.60588247235172
926,213971,65.14563140727408
927,213972,66.08496971683806
928,213973,65.70952129545446
929,213976,64.42368463709425
930,213977,64.42368463709425
931,213978,64.42368463709425
932,213979,65.0818641070932
933,213980,64.7556896566777
934,213981,68.43360278848071
935,213982,68.43360278848071
936,213983,68.45501758825432
937,213985,94.40170804143489
938,213986,66.76484180469504
939,213987,64.69171656326697
940,213988,68.13931286673605
941,213989,94.60588247235172
942,213990,63.9843532933797
943,213991,63.9843532933797
944,213994,65.14563140727408
945,213995,66.08496971683806
946,213996,66.4953455047373
947,213998,97.64918014178046
948,213999,97.64918014178046
949,214000,68.43868386452061
950,214001,69.18539585978657
951,214002,69.10639515298631
952,214004,64.42368463709425
953,214005,62.665461446996346
954,214006,62.665461446996346
955,214008,68.43360278848071
956,214009,68.43360278848071
957,214010,68.45501758825432
958,214011,66.35643775809797
959,214014,64.69171656326697
960,214015,68.13931286673605
961,214016,94.60588247235172
962,214017,64.48471311556939
963,214018,66.08496971683806
964,214019,66.4953455047373
965,214021,97.64918014178046
966,214022,97.64918014178046
967,214023,64.42368463709425
968,214024,64.42368463709425
969,214025,62.665461446996346
970,214026,68.43360278848071
971,214027,68.43360278848071
972,214028,68.45501758825432
973,214032,64.69171656326697
974,214033,68.13931286673605
975,214034,94.60588247235172
976,214035,65.14563140727408
977,214036,66.08496971683806
978,214040,68.20188527058545
979,214041,69.18539585978657
980,214043,64.42368463709425
981,214044,64.42368463709425
982,214045,64.42368463709425
983,214048,68.43360278848071
984,214049,68.43360278848071
985,214050,68.45501758825432
986,214051,66.76484180469504
987,214054,64.69171656326697
988,214055,68.13931286673605
989,214056,94.60588247235172
990,214057,63.9843532933797
991,214061,65.14563140727408
992,214062,66.08496971683806
993,214063,66.4953455047373
994,214065,97.64918014178046
995,214066,97.64918014178046
996,214067,69.18539585978657
997,214070,62.53197136264745
998,214071,62.12826269732749
999,214072,62.53197136264745
1000,214073,68.43360278848071
1001,214074,68.43360278848071
1002,214075,68.45501758825432
1003,214076,102.02476548160143
1004,214077,66.76484180469504
1005,214078,103.06456467695267
1006,214079,65.43431390101455
1007,214080,66.0877445795218
1008,214081,94.59482141641341
1009,214082,65.36260400588135
1010,214083,63.9843532933797
1011,214084,65.14563140727408
1012,214085,64.69171656326697
1013,214086,64.69171656326697
1014,214088,68.43868386452061
1015,214089,68.43868386452061
1016,214090,68.43868386452061
1017,214092,62.53197136264745
1018,214096,68.43360278848071
1019,214097,68.45501758825432
1020,214098,102.02476548160143
1021,214099,66.0877445795218
1022,214100,65.43431390101455
1023,214101,66.0877445795218
1024,214102,95.17959920379909
1025,214103,65.36260400588135
1026,214104,103.43319682497959
1027,214105,64.69171656326697
1028,214106,64.69171656326697
1029,214109,97.98674301393477
1030,214111,93.95258779073396
1031,214112,93.95258779073396
1032,214114,68.43360278848071
1033,214115,68.43360278848071
1034,214116,68.45501758825432
1035,214118,102.02476548160143
1036,214120,64.69171656326697
1037,214121,68.13931286673605
1038,214122,94.59482141641341
1039,214124,65.14563140727408
1040,214125,66.4953455047373
1041,214126,66.4953455047373
1042,214129,62.53197136264745
1043,214130,62.53197136264745
1044,214131,62.53197136264745
1045,214133,68.43360278848071
1046,214134,68.43360278848071
1047,214135,68.45501758825432
1048,214136,66.0877445795218
1049,214137,66.0877445795218
1050,214138,102.02476548160143
1051,214139,65.43431390101455
1052,214140,68.13931286673605
1053,214141,94.60588247235172
1054,214142,64.99119838375644
1055,214143,63.9843532933797
1056,214144,65.14563140727408
1057,214145,66.4953455047373
1058,214146,66.4953455047373
1059,214148,68.43868386452061
1060,214149,97.98674301393477
1061,214151,97.70930266731128
1062,214152,64.42368463709425
1063,214153,62.665461446996346
1064,214154,68.43360278848071
1065,214155,97.86096948292251
1066,214156,97.89146030842886
1067,214158,94.40170804143489
1068,214159,64.69171656326697
